Date,Open,High,Low,Close,Adj Close,Volume
2012-07-12,792.22998046875,792.47998046875,778.5399780273438,789.6199951171875,789.6199951171875,3654440000
2012-07-13,791.989990234375,802.3400268554688,791.989990234375,800.989990234375,800.989990234375,3212930000
2012-07-16,799.030029296875,800.0800170898438,794.0499877929688,796.6599731445312,796.6599731445312,2862720000
2012-07-17,797.25,802.4000244140625,790.27001953125,799.4500122070312,799.4500122070312,3566680000
2012-07-18,798.3099975585938,808.530029296875,797.9600219726562,805.0599975585938,805.0599975585938,3642630000
2012-07-19,807.6500244140625,808.530029296875,801.3200073242188,802.1699829101562,802.1699829101562,4043360000
2012-07-20,796.6400146484375,796.6400146484375,791.3099975585938,791.5399780273438,791.5399780273438,3925020000
2012-07-23,781.9000244140625,782.22998046875,774.72998046875,778.9000244140625,778.9000244140625,3717180000
2012-07-24,780.760009765625,781.0999755859375,765.0499877929688,767.75,767.75,3891290000
2012-07-25,771.75,774.5900268554688,767.5800170898438,769.3099975585938,769.3099975585938,3719170000
2012-07-26,776.6799926757812,781.27001953125,772.4400024414062,777.1099853515625,777.1099853515625,4429300000
2012-07-27,779.030029296875,797.77001953125,777.4199829101562,796.0,796.0,4399010000
2012-07-30,796.3699951171875,798.6900024414062,790.239990234375,791.5800170898438,791.5800170898438,3212060000
2012-07-31,790.25,794.969970703125,786.4299926757812,786.9400024414062,786.9400024414062,3821570000
2012-08-01,790.030029296875,790.5700073242188,771.1300048828125,771.1300048828125,771.1300048828125,4440920000
2012-08-02,767.6900024414062,773.4500122070312,765.2000122070312,768.5999755859375,768.5999755859375,4193740000
2012-08-03,775.6599731445312,791.0900268554688,775.6599731445312,788.47998046875,788.47998046875,3751170000
2012-08-06,789.27001953125,797.3400268554688,789.27001953125,794.3499755859375,794.3499755859375,3122050000
2012-08-07,797.0399780273438,806.4099731445312,797.0399780273438,801.3400268554688,801.3400268554688,3682490000
2012-08-08,801.2999877929688,802.8699951171875,797.8800048828125,800.1599731445312,800.1599731445312,3221790000
2012-08-09,800.0900268554688,804.8400268554688,799.469970703125,802.9000244140625,802.9000244140625,3119610000
2012-08-10,800.72998046875,801.8200073242188,798.0900268554688,801.5499877929688,801.5499877929688,2767980000
2012-08-13,801.47998046875,801.47998046875,791.7100219726562,799.489990234375,799.489990234375,2499990000
2012-08-14,802.5900268554688,804.1599731445312,794.8099975585938,796.8800048828125,796.8800048828125,2930900000
2012-08-15,795.280029296875,804.260009765625,795.219970703125,804.260009765625,804.260009765625,2655750000
2012-08-16,803.8599853515625,813.5700073242188,800.7899780273438,813.0800170898438,813.0800170898438,3114100000
2012-08-17,811.75,819.8900146484375,811.469970703125,819.8900146484375,819.8900146484375,2922990000
2012-08-20,817.97998046875,817.97998046875,812.2899780273438,816.510009765625,816.510009765625,2766320000
2012-08-21,818.6699829101562,827.1300048828125,813.6900024414062,815.3599853515625,815.3599853515625,3282950000
2012-08-22,814.7100219726562,814.9199829101562,809.5999755859375,812.5599975585938,812.5599975585938,3062690000
2012-08-23,811.719970703125,811.8400268554688,804.22998046875,806.0,806.0,3008240000
2012-08-24,804.760009765625,810.8300170898438,803.239990234375,809.1900024414062,809.1900024414062,2598790000
2012-08-27,811.9099731445312,813.9099731445312,808.02001953125,810.4000244140625,810.4000244140625,2472500000
2012-08-28,809.72998046875,814.9099731445312,809.489990234375,814.280029296875,814.280029296875,2629090000
2012-08-29,814.8499755859375,819.5900268554688,812.97998046875,817.8400268554688,817.8400268554688,2571220000
2012-08-30,817.77001953125,817.77001953125,808.219970703125,808.6400146484375,808.6400146484375,2530280000
2012-08-31,814.0999755859375,814.7899780273438,805.75,812.0900268554688,812.0900268554688,2938250000
2012-09-04,813.1699829101562,823.77001953125,807.3599853515625,822.1400146484375,822.1400146484375,3200310000
2012-09-05,821.8400268554688,824.8800048828125,819.6599731445312,821.22998046875,821.22998046875,3389110000
2012-09-06,825.1599731445312,839.22998046875,825.1599731445312,837.9500122070312,837.9500122070312,3952870000
2012-09-07,840.4299926757812,843.780029296875,839.719970703125,842.27001953125,842.27001953125,3717620000
2012-09-10,841.3900146484375,844.2999877929688,838.97998046875,839.3699951171875,839.3699951171875,3223670000
2012-09-11,839.489990234375,845.1500244140625,839.3200073242188,841.9199829101562,841.9199829101562,3509630000
2012-09-12,842.9199829101562,845.1699829101562,840.030029296875,845.1199951171875,845.1199951171875,3641200000
2012-09-13,844.9000244140625,860.6400146484375,842.510009765625,856.1199951171875,856.1199951171875,4606550000
2012-09-14,858.8900146484375,868.5,858.8699951171875,864.7000122070312,864.7000122070312,5041990000
2012-09-17,861.6099853515625,861.6099853515625,855.8900146484375,858.9000244140625,858.9000244140625,3482430000
2012-09-18,857.27001953125,858.0900268554688,854.1300048828125,856.9299926757812,856.9299926757812,3377390000
2012-09-19,857.8499755859375,859.25,855.0700073242188,856.0800170898438,856.0800170898438,3451360000
2012-09-20,851.3499755859375,852.9600219726562,847.0900268554688,851.510009765625,851.510009765625,3382520000
2012-09-21,857.239990234375,860.1599731445312,855.1400146484375,855.510009765625,855.510009765625,4833870000
2012-09-24,851.5900268554688,856.6500244140625,849.3200073242188,851.760009765625,851.760009765625,3008920000
2012-09-25,854.489990234375,856.97998046875,838.9600219726562,839.1199951171875,839.1199951171875,3739900000
2012-09-26,839.5700073242188,839.6599731445312,831.8200073242188,833.9299926757812,833.9299926757812,3565380000
2012-09-27,835.7000122070312,844.8900146484375,833.9500122070312,843.5399780273438,843.5399780273438,3150330000
2012-09-28,839.489990234375,841.8699951171875,835.9500122070312,837.4500122070312,837.4500122070312,3509230000
2012-10-01,840.8300170898438,847.0,836.739990234375,840.3099975585938,840.3099975585938,3505080000
2012-10-02,842.9400024414062,843.4099731445312,837.489990234375,840.510009765625,840.510009765625,3321790000
2012-10-03,841.6099853515625,843.9199829101562,835.7899780273438,838.780029296875,838.780029296875,3531640000
2012-10-04,840.739990234375,844.6500244140625,835.5900268554688,844.6500244140625,844.6500244140625,3615860000
2012-10-05,846.97998046875,853.5700073242188,841.5800170898438,842.8599853515625,842.8599853515625,3172940000
2012-10-08,839.5499877929688,840.3599853515625,837.6199951171875,838.4099731445312,838.4099731445312,2328720000
2012-10-09,836.7899780273438,836.7899780273438,827.719970703125,827.9199829101562,827.9199829101562,3216320000
2012-10-10,828.4400024414062,829.6300048828125,824.3800048828125,826.75,826.75,3225060000
2012-10-11,831.8499755859375,835.719970703125,828.780029296875,829.780029296875,829.780029296875,3672540000
2012-10-12,829.5,830.9500122070312,821.989990234375,823.0900268554688,823.0900268554688,3134750000
2012-10-15,824.75,828.4299926757812,820.4199829101562,828.280029296875,828.280029296875,3483810000
2012-10-16,831.6400146484375,835.4600219726562,831.469970703125,835.4400024414062,835.4400024414062,3568770000
2012-10-17,836.5900268554688,842.8699951171875,836.1500244140625,842.52001953125,842.52001953125,3655320000
2012-10-18,841.030029296875,842.3699951171875,837.1199951171875,837.1199951171875,837.1199951171875,3880030000
2012-10-19,832.4400024414062,832.4400024414062,817.780029296875,821.0,821.0,3875170000
2012-10-22,820.3300170898438,821.8800048828125,816.7000122070312,820.52001953125,820.52001953125,3216220000
2012-10-23,814.77001953125,816.97998046875,807.239990234375,816.2000122070312,816.2000122070312,3587670000
2012-10-24,819.0800170898438,820.22998046875,811.9199829101562,813.6500244140625,813.6500244140625,3385970000
2012-10-25,818.6900024414062,821.4600219726562,811.5900268554688,816.8200073242188,816.8200073242188,3512640000
2012-10-26,816.6199951171875,819.4199829101562,807.9099731445312,813.25,813.25,3284910000
2012-10-31,813.6099853515625,818.72998046875,811.8599853515625,818.72998046875,818.72998046875,3577110000
2012-11-01,818.780029296875,828.47998046875,818.4299926757812,827.8499755859375,827.8499755859375,3929890000
2012-11-02,829.8800048828125,830.5499877929688,814.3400268554688,814.3699951171875,814.3699951171875,3732480000
2012-11-05,814.2999877929688,820.4600219726562,812.1300048828125,819.5399780273438,819.5399780273438,2921040000
2012-11-06,821.5999755859375,826.8900146484375,821.52001953125,825.6400146484375,825.6400146484375,3306970000
2012-11-07,818.9099731445312,818.9099731445312,802.22998046875,804.52001953125,804.52001953125,4356490000
2012-11-08,804.3300170898438,806.6799926757812,793.6500244140625,793.6500244140625,793.6500244140625,3779520000
2012-11-09,793.6199951171875,800.719970703125,789.25,795.02001953125,795.02001953125,3647350000
2012-11-12,796.97998046875,797.72998046875,792.9000244140625,793.760009765625,793.760009765625,2567540000
2012-11-13,792.2100219726562,795.969970703125,788.77001953125,789.010009765625,789.010009765625,3455550000
2012-11-14,791.3499755859375,792.0999755859375,772.4299926757812,773.2000122070312,773.2000122070312,4109510000
2012-11-15,772.469970703125,775.0800170898438,765.030029296875,769.47998046875,769.47998046875,3928870000
2012-11-16,768.1199951171875,777.0800170898438,763.5499877929688,776.280029296875,776.280029296875,4045910000
2012-11-19,782.3699951171875,793.0700073242188,782.3699951171875,793.0599975585938,793.0599975585938,3374800000
2012-11-20,791.0999755859375,794.1500244140625,788.9600219726562,793.8099975585938,793.8099975585938,3207160000
2012-11-21,795.0900268554688,798.3800048828125,793.4199829101562,798.3800048828125,798.3800048828125,2667090000
2012-11-23,801.3499755859375,807.1900024414062,800.9299926757812,807.1799926757812,807.1799926757812,1504960000
2012-11-26,805.3099975585938,809.0399780273438,802.5,809.02001953125,809.02001953125,2948960000
2012-11-27,808.0900268554688,812.5900268554688,807.280029296875,807.739990234375,807.739990234375,3323120000
2012-11-28,804.8699951171875,813.5599975585938,798.510009765625,813.5,813.5,3359250000
2012-11-29,818.3599853515625,823.3300170898438,817.9500122070312,823.2000122070312,823.2000122070312,3356850000
2012-11-30,824.5800170898438,824.5800170898438,818.9000244140625,821.9199829101562,821.9199829101562,3966000000
2012-12-03,825.8699951171875,826.5800170898438,818.9299926757812,820.7999877929688,820.7999877929688,3074280000
2012-12-04,820.3599853515625,823.030029296875,816.0800170898438,822.1199951171875,822.1199951171875,3247710000
2012-12-05,823.6099853515625,824.52001953125,816.2100219726562,820.5999755859375,820.5999755859375,4253920000
2012-12-06,819.5599975585938,822.9000244140625,817.739990234375,821.7899780273438,821.7899780273438,3229700000
2012-12-07,824.8499755859375,825.3200073242188,819.8300170898438,822.27001953125,822.27001953125,3125160000
2012-12-10,822.8099975585938,826.280029296875,822.739990234375,826.260009765625,826.260009765625,2999430000
2012-12-11,830.3800048828125,835.3200073242188,830.0599975585938,834.989990234375,834.989990234375,3650230000
2012-12-12,837.1699829101562,837.2899780273438,828.5800170898438,829.3900146484375,829.3900146484375,3709050000
2012-12-13,829.0999755859375,831.280029296875,822.1699829101562,824.2000122070312,824.2000122070312,3349960000
2012-12-14,822.4199829101562,827.239990234375,821.8200073242188,823.75,823.75,3210170000
2012-12-17,825.1400146484375,835.1300048828125,825.1400146484375,835.0,835.0,3455610000
2012-12-18,835.780029296875,847.6900024414062,835.5,847.6900024414062,847.6900024414062,4302240000
2012-12-19,848.010009765625,851.8300170898438,845.0599975585938,847.8900146484375,847.8900146484375,3869800000
2012-12-20,847.9000244140625,852.5,845.72998046875,852.489990234375,852.489990234375,3686580000
2012-12-21,848.5399780273438,848.5399780273438,842.3099975585938,847.9199829101562,847.9199829101562,5229160000
2012-12-24,846.3499755859375,846.3499755859375,843.4299926757812,844.739990234375,844.739990234375,1248960000
2012-12-26,845.3699951171875,845.97998046875,838.3099975585938,838.8900146484375,838.8900146484375,2285030000
2012-12-27,838.8499755859375,839.739990234375,827.719970703125,837.4000244140625,837.4000244140625,2830180000
2012-12-28,833.27001953125,838.3599853515625,832.0800170898438,832.0999755859375,832.0999755859375,2426680000
2012-12-31,831.8900146484375,849.8900146484375,831.1799926757812,849.3499755859375,849.3499755859375,3204330000
2013-01-02,849.3499755859375,873.989990234375,849.3499755859375,873.4199829101562,873.4199829101562,4202600000
2013-01-03,873.8300170898438,878.4299926757812,870.760009765625,872.5999755859375,872.5999755859375,3829730000
2013-01-04,873.1900024414062,880.469970703125,873.1900024414062,879.1500244140625,879.1500244140625,3424290000
2013-01-07,876.3400268554688,876.7100219726562,873.739990234375,875.7999877929688,875.7999877929688,3304970000
2013-01-08,875.9099731445312,876.3200073242188,871.010009765625,874.7000122070312,874.7000122070312,3601600000
2013-01-09,877.4500122070312,879.5399780273438,877.010009765625,879.510009765625,879.510009765625,3674390000
2013-01-10,883.0399780273438,883.1900024414062,876.5800170898438,881.239990234375,881.239990234375,4081840000
2013-01-11,882.6099853515625,882.6199951171875,877.4400024414062,880.77001953125,880.77001953125,3340650000
2013-01-14,879.7100219726562,880.97998046875,877.5599975585938,880.0999755859375,880.0999755859375,3003010000
2013-01-15,876.219970703125,884.8400268554688,875.4199829101562,884.5999755859375,884.5999755859375,3135350000
2013-01-16,882.8400268554688,883.7000122070312,881.02001953125,882.3099975585938,882.3099975585938,3384080000
2013-01-17,885.280029296875,891.0,885.280029296875,890.3599853515625,890.3599853515625,3706710000
2013-01-18,889.739990234375,892.7999877929688,888.260009765625,892.7999877929688,892.7999877929688,3795740000
2013-01-22,892.72998046875,899.239990234375,891.0800170898438,899.239990234375,899.239990234375,3570950000
2013-01-23,899.4400024414062,899.530029296875,896.219970703125,896.7000122070312,896.7000122070312,3552010000
2013-01-24,896.5599975585938,904.27001953125,896.3400268554688,900.1900024414062,900.1900024414062,3699430000
2013-01-25,902.3699951171875,905.239990234375,900.0999755859375,905.239990234375,905.239990234375,3476290000
2013-01-28,905.9500122070312,907.9099731445312,900.8800048828125,906.7100219726562,906.7100219726562,3388540000
2013-01-29,905.72998046875,907.3099975585938,902.6199951171875,907.3099975585938,907.3099975585938,3949640000
2013-01-30,906.2899780273438,906.7000122070312,894.3400268554688,896.9099731445312,896.9099731445312,3726810000
2013-01-31,897.02001953125,902.9000244140625,895.75,902.0900268554688,902.0900268554688,3999880000
2013-02-01,905.5900268554688,912.760009765625,905.3900146484375,911.2000122070312,911.2000122070312,3836320000
2013-02-04,911.1799926757812,911.1799926757812,898.3599853515625,899.280029296875,899.280029296875,3390000000
2013-02-05,902.4099731445312,909.6099853515625,902.3800048828125,908.219970703125,908.219970703125,3618360000
2013-02-06,904.6699829101562,911.4500122070312,903.760009765625,911.2899780273438,911.2899780273438,3611570000
2013-02-07,910.9099731445312,911.489990234375,902.8200073242188,908.0999755859375,908.0999755859375,3614580000
2013-02-08,909.1699829101562,914.1500244140625,909.1699829101562,913.6699829101562,913.6699829101562,2986150000
2013-02-11,913.5499877929688,913.5599975585938,910.219970703125,913.030029296875,913.030029296875,2684100000
2013-02-12,913.77001953125,918.1699829101562,913.72998046875,917.52001953125,917.52001953125,3414370000
2013-02-13,918.1300048828125,921.2899780273438,916.7899780273438,920.5800170898438,920.5800170898438,3385880000
2013-02-14,920.5499877929688,924.6799926757812,918.7100219726562,923.760009765625,923.760009765625,3759740000
2013-02-15,927.3300170898438,927.3400268554688,921.739990234375,923.1500244140625,923.1500244140625,3838510000
2013-02-19,924.1400146484375,932.0,924.1400146484375,932.0,932.0,3748910000
2013-02-20,931.469970703125,931.6500244140625,913.5,913.5,913.5,4240570000
2013-02-21,912.7000122070312,912.7000122070312,900.47998046875,905.4000244140625,905.4000244140625,4274600000
2013-02-22,910.3499755859375,916.1500244140625,910.3499755859375,916.1500244140625,916.1500244140625,3419320000
2013-02-25,916.1199951171875,919.3599853515625,895.8400268554688,895.8400268554688,895.8400268554688,4011050000
2013-02-26,898.75,902.1300048828125,894.239990234375,900.0499877929688,900.0499877929688,3975280000
2013-02-27,900.010009765625,913.510009765625,899.2000122070312,909.9199829101562,909.9199829101562,3551850000
2013-02-28,909.6199951171875,915.8900146484375,909.2000122070312,911.1099853515625,911.1099853515625,3912320000
2013-03-01,905.3699951171875,915.719970703125,899.3099975585938,914.72998046875,914.72998046875,3695610000
2013-03-04,914.0499877929688,916.6900024414062,908.6400146484375,916.6799926757812,916.6799926757812,3414430000
2013-03-05,920.0800170898438,928.1300048828125,920.0800170898438,927.4000244140625,927.4000244140625,3610690000
2013-03-06,929.3400268554688,930.8099975585938,927.4500122070312,929.9600219726562,929.9600219726562,3676890000
2013-03-07,930.1500244140625,934.5700073242188,929.3699951171875,934.5700073242188,934.5700073242188,3634710000
2013-03-08,939.739990234375,942.5599975585938,935.47998046875,942.5,942.5,3652260000
2013-03-11,940.4299926757812,942.6199951171875,939.1199951171875,942.510009765625,942.510009765625,3091080000
2013-03-12,941.280029296875,942.75,938.219970703125,940.260009765625,940.260009765625,3274910000
2013-03-13,940.0700073242188,944.6099853515625,938.5700073242188,943.9000244140625,943.9000244140625,3073830000
2013-03-14,945.4299926757812,953.0700073242188,945.4299926757812,953.0700073242188,953.0700073242188,3459260000
2013-03-15,953.5,954.0,949.47998046875,952.47998046875,952.47998046875,5175850000
2013-03-18,952.4600219726562,952.4600219726562,941.4400024414062,947.2000122070312,947.2000122070312,3164560000
2013-03-19,948.510009765625,950.7899780273438,936.72998046875,942.8499755859375,942.8499755859375,3796210000
2013-03-20,946.6400146484375,951.9500122070312,946.6400146484375,951.9500122070312,951.9500122070312,3349090000
2013-03-21,946.9199829101562,950.0700073242188,941.469970703125,943.9199829101562,943.9199829101562,3243270000
2013-03-22,943.969970703125,947.5399780273438,943.969970703125,946.27001953125,946.27001953125,2948380000
2013-03-25,948.6300048828125,953.530029296875,941.1799926757812,945.8499755859375,945.8499755859375,3178170000
2013-03-26,948.7899780273438,950.77001953125,945.2999877929688,949.8200073242188,949.8200073242188,2869260000
2013-03-27,944.77001953125,950.4199829101562,940.2899780273438,950.239990234375,950.239990234375,2914210000
2013-03-28,952.1300048828125,953.260009765625,949.4199829101562,951.5399780273438,951.5399780273438,3304440000
2013-04-01,951.4099731445312,951.5999755859375,934.8400268554688,938.7899780273438,938.7899780273438,2753110000
2013-04-02,942.6799926757812,944.9500122070312,932.510009765625,934.2999877929688,934.2999877929688,3312160000
2013-04-03,935.3900146484375,935.8400268554688,916.8400268554688,918.7100219726562,918.7100219726562,4060610000
2013-04-04,919.530029296875,925.739990234375,917.239990234375,925.6599731445312,925.6599731445312,3350670000
2013-04-05,915.9199829101562,923.5599975585938,909.9000244140625,923.280029296875,923.280029296875,3515410000
2013-04-08,925.9299926757812,931.5399780273438,921.0700073242188,931.489990234375,931.489990234375,2887120000
2013-04-09,932.6300048828125,934.27001953125,928.280029296875,929.3400268554688,929.3400268554688,3252780000
2013-04-10,931.3099975585938,946.989990234375,931.3099975585938,946.0900268554688,946.0900268554688,3453350000
2013-04-11,945.1699829101562,951.3900146484375,944.8099975585938,947.0499877929688,947.0499877929688,3393950000
2013-04-12,943.5399780273438,945.1799926757812,937.010009765625,942.8499755859375,942.8499755859375,3206290000
2013-04-15,938.6699829101562,938.6699829101562,904.9099731445312,907.1799926757812,907.1799926757812,4660130000
2013-04-16,913.0499877929688,924.02001953125,912.6300048828125,923.2999877929688,923.2999877929688,3654700000
2013-04-17,917.9199829101562,917.9199829101562,899.7899780273438,906.7999877929688,906.7999877929688,4250310000
2013-04-18,908.989990234375,909.8200073242188,898.4000244140625,901.510009765625,901.510009765625,3890800000
2013-04-19,901.8200073242188,912.8800048828125,899.4600219726562,912.5,912.5,3569870000
2013-04-22,914.27001953125,916.3200073242188,899.9199829101562,914.7999877929688,914.7999877929688,2979880000
2013-04-23,919.8300170898438,929.3599853515625,919.8300170898438,929.3599853515625,929.3599853515625,3565150000
2013-04-24,929.02001953125,934.22998046875,927.1500244140625,934.1099853515625,934.1099853515625,3598240000
2013-04-25,936.6599731445312,944.6699829101562,936.6599731445312,940.280029296875,940.280029296875,3908580000
2013-04-26,939.3800048828125,939.6500244140625,932.2000122070312,935.25,935.25,3198620000
2013-04-29,938.219970703125,943.52001953125,937.7100219726562,942.4299926757812,942.4299926757812,2891200000
2013-04-30,942.2100219726562,947.4600219726562,939.2999877929688,947.4600219726562,947.4600219726562,3745070000
2013-05-01,945.530029296875,945.530029296875,924.2100219726562,924.2100219726562,924.2100219726562,3530320000
2013-05-02,927.9500122070312,940.719970703125,927.9500122070312,939.8499755859375,939.8499755859375,3366950000
2013-05-03,946.9400024414062,959.5499877929688,946.9400024414062,954.4199829101562,954.4199829101562,3603910000
2013-05-06,954.9299926757812,960.219970703125,954.8699951171875,959.7999877929688,959.7999877929688,3062240000
2013-05-07,961.1799926757812,967.8200073242188,958.8499755859375,967.8200073242188,967.8200073242188,3309580000
2013-05-08,965.9000244140625,970.4099731445312,963.7899780273438,970.4099731445312,970.4099731445312,3554700000
2013-05-09,969.760009765625,970.4600219726562,964.8400268554688,966.260009765625,966.260009765625,3457400000
2013-05-10,967.7000122070312,975.1599731445312,967.7000122070312,975.1599731445312,975.1599731445312,3086470000
2013-05-13,974.2100219726562,976.219970703125,971.239990234375,973.7899780273438,973.7899780273438,2910600000
2013-05-14,974.0399780273438,985.9600219726562,974.0399780273438,985.9600219726562,985.9600219726562,3457790000
2013-05-15,983.530029296875,991.5499877929688,983.0700073242188,988.5399780273438,988.5399780273438,3657440000
2013-05-16,986.97998046875,990.4400024414062,983.0800170898438,985.3400268554688,985.3400268554688,3513130000
2013-05-17,986.9299926757812,996.469970703125,986.9299926757812,996.280029296875,996.280029296875,3440710000
2013-05-20,994.2999877929688,1001.5,994.2999877929688,997.97998046875,997.97998046875,3275080000
2013-05-21,997.8200073242188,1000.5900268554688,995.2000122070312,998.780029296875,998.780029296875,3513560000
2013-05-22,999.0700073242188,1008.22998046875,977.4099731445312,982.260009765625,982.260009765625,4361020000
2013-05-23,975.2999877929688,984.2899780273438,970.6300048828125,984.280029296875,984.280029296875,3945510000
2013-05-24,980.4000244140625,984.3400268554688,973.8800048828125,984.280029296875,984.280029296875,2758080000
2013-05-28,984.25,1005.4199829101562,984.25,997.3499755859375,997.3499755859375,3457400000
2013-05-29,997.27001953125,997.27001953125,980.52001953125,986.9600219726562,986.9600219726562,3587140000
2013-05-30,988.6500244140625,995.719970703125,988.6500244140625,994.4299926757812,994.4299926757812,3498620000
2013-05-31,989.7100219726562,994.530029296875,983.7899780273438,984.1500244140625,984.1500244140625,4099600000
2013-06-03,986.25,991.8200073242188,976.0499877929688,990.530029296875,990.530029296875,3952070000
2013-06-04,990.5800170898438,994.5599975585938,975.4299926757812,981.969970703125,981.969970703125,3653840000
2013-06-05,980.1500244140625,981.4199829101562,967.6699829101562,968.1599731445312,968.1599731445312,3632350000
2013-06-06,968.2100219726562,979.4600219726562,963.8800048828125,979.4600219726562,979.4600219726562,3547380000
2013-06-07,984.0900268554688,989.0499877929688,979.8900146484375,987.6199951171875,987.6199951171875,3371990000
2013-06-10,989.6300048828125,992.6900024414062,984.7100219726562,992.6699829101562,992.6699829101562,2978730000
2013-06-11,985.2100219726562,988.8499755859375,976.3699951171875,981.4500122070312,981.4500122070312,3435710000
2013-06-12,986.0499877929688,987.9600219726562,971.4099731445312,972.3099975585938,972.3099975585938,3202550000
2013-06-13,971.75,990.8699951171875,969.7899780273438,989.6900024414062,989.6900024414062,3378620000
2013-06-14,989.2000122070312,990.3499755859375,979.8200073242188,981.3800048828125,981.3800048828125,2939400000
2013-06-17,987.4000244140625,991.6199951171875,982.8599853515625,987.8400268554688,987.8400268554688,3137080000
2013-06-18,988.9199829101562,1001.489990234375,988.9199829101562,999.989990234375,999.989990234375,3120980000
2013-06-19,999.5599975585938,999.77001953125,986.469970703125,986.5,986.5,3545060000
2013-06-20,977.8099975585938,977.8099975585938,957.510009765625,960.52001953125,960.52001953125,4858850000
2013-06-21,962.75,965.22998046875,951.4500122070312,963.6799926757812,963.6799926757812,5797280000
2013-06-24,956.9299926757812,958.3800048828125,942.7899780273438,951.0499877929688,951.0499877929688,4733660000
2013-06-25,956.9500122070312,962.0999755859375,954.0399780273438,961.260009765625,961.260009765625,3761170000
2013-06-26,961.3599853515625,968.6799926757812,961.3599853515625,963.8300170898438,963.8300170898438,3558340000
2013-06-27,968.9500122070312,980.5900268554688,968.9500122070312,979.9199829101562,979.9199829101562,3364540000
2013-06-28,977.739990234375,982.4400024414062,974.719970703125,977.47998046875,977.47998046875,4977190000
2013-07-01,981.2999877929688,993.5999755859375,981.2999877929688,989.8400268554688,989.8400268554688,3104690000
2013-07-02,989.219970703125,995.5499877929688,982.969970703125,989.469970703125,989.469970703125,3317130000
2013-07-03,985.9400024414062,993.1400146484375,984.7100219726562,991.1300048828125,991.1300048828125,1966050000
2013-07-05,1000.5800170898438,1005.3900146484375,991.6799926757812,1005.3900146484375,1005.3900146484375,2634140000
2013-07-08,1007.7000122070312,1011.0999755859375,1007.1699829101562,1009.25,1009.25,3514590000
2013-07-09,1012.5800170898438,1018.9299926757812,1010.8300170898438,1018.0499877929688,1018.0499877929688,3155360000
2013-07-10,1017.6900024414062,1020.989990234375,1015.489990234375,1020.4199829101562,1020.4199829101562,3011010000
2013-07-11,1028.3699951171875,1033.3399658203125,1027.8399658203125,1033.1800537109375,1033.1800537109375,3446340000
2013-07-12,1032.6400146484375,1038.27001953125,1032.47998046875,1036.52001953125,1036.52001953125,3039070000
2013-07-15,1038.199951171875,1043.9200439453125,1036.9000244140625,1043.300048828125,1043.300048828125,2623200000
2013-07-16,1043.5899658203125,1043.5899658203125,1036.3800048828125,1038.75,1038.75,3081710000
2013-07-17,1041.8199462890625,1046.1300048828125,1040.56005859375,1042.530029296875,1042.530029296875,3153440000
2013-07-18,1044.47998046875,1052.4599609375,1044.47998046875,1050.27001953125,1050.27001953125,3452370000
2013-07-19,1048.0400390625,1050.5,1046.0799560546875,1050.47998046875,1050.47998046875,3302580000
2013-07-22,1049.530029296875,1054.6800537109375,1049.239990234375,1053.4100341796875,1053.4100341796875,2779130000
2013-07-23,1055.7900390625,1056.8599853515625,1050.8699951171875,1052.199951171875,1052.199951171875,3096180000
2013-07-24,1052.1800537109375,1055.8499755859375,1042.3800048828125,1043.8299560546875,1043.8299560546875,3336120000
2013-07-25,1041.8399658203125,1054.18994140625,1040.7900390625,1054.1800537109375,1054.1800537109375,3322500000
2013-07-26,1047.3800048828125,1048.510009765625,1042.239990234375,1048.510009765625,1048.510009765625,2762770000
2013-07-29,1047.1300048828125,1048.780029296875,1038.9300537109375,1040.6600341796875,1040.6600341796875,2840520000
2013-07-30,1041.8800048828125,1045.8299560546875,1039.9200439453125,1043.510009765625,1043.510009765625,3320530000
2013-07-31,1043.5,1053.510009765625,1043.5,1045.260009765625,1045.260009765625,3847390000
2013-08-01,1051.22998046875,1060.9599609375,1051.22998046875,1059.8800048828125,1059.8800048828125,3775170000
2013-08-02,1058.27001953125,1060.0699462890625,1053.699951171875,1059.8599853515625,1059.8599853515625,3136630000
2013-08-05,1059.0899658203125,1063.52001953125,1057.719970703125,1063.010009765625,1063.010009765625,2529300000
2013-08-06,1061.0699462890625,1061.0699462890625,1050.0799560546875,1052.1400146484375,1052.1400146484375,3141210000
2013-08-07,1052.0999755859375,1052.0999755859375,1042.6500244140625,1044.3399658203125,1044.3399658203125,3010230000
2013-08-08,1049.3900146484375,1051.8199462890625,1044.3800048828125,1049.469970703125,1049.469970703125,3271660000
2013-08-09,1047.97998046875,1051.510009765625,1043.8199462890625,1048.4000244140625,1048.4000244140625,2957670000
2013-08-12,1043.5899658203125,1053.6700439453125,1042.7900390625,1053.6700439453125,1053.6700439453125,2789160000
2013-08-13,1054.6300048828125,1054.760009765625,1046.4200439453125,1051.989990234375,1051.989990234375,3035560000
2013-08-14,1051.5999755859375,1052.699951171875,1047.719970703125,1047.800048828125,1047.800048828125,2871430000
2013-08-15,1039.0999755859375,1039.0999755859375,1026.719970703125,1027.6099853515625,1027.6099853515625,3426690000
2013-08-16,1024.1400146484375,1030.8299560546875,1023.4600219726562,1024.300048828125,1024.300048828125,3211450000
2013-08-19,1024.0,1024.6099853515625,1013.22998046875,1013.25,1013.25,2904530000
2013-08-20,1014.5499877929688,1029.5,1014.5499877929688,1028.5699462890625,1028.5699462890625,2994090000
